Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
P22695	5888413.118097116	NA	20990863.617138125	5356425.378709599	4440192.613944549	5651767.184201366	6606735.911042457	2889820.6934152762	4757704.511667239	3890685.747468368	1959716.0732004517	3442422.780956655	3073253.8173831715	2622592.9447188294	3828241.8006972237	4628910.45675529	4843514.653772582	NA	5518054.098597416	10906783.088149369	7013301.756053722	5069646.210031402	3553044.90225843	3345881.317050088	14791363.948074412	21323186.813530568	8194609.160465519	10870572.01861744	8332918.756123556	6565571.894873035	8315784.2369797295	7385819.747323053	8843795.419653982	8167588.566560826	9757349.129368108	3822229.271346264	12644369.679202856	7044186.634551138	5552994.482979164	7102420.328320769	6250435.392130568	5940835.566148761	9056296.039231716	8340083.289267209	7817954.834458595	5967604.016226287	6195669.669882563	7802593.319834426	9042658.336102765	28237107.269147195	11153632.332864467	9242867.022643475	9782831.848420056	3546355.710854497	4369231.995413958	5120425.67037631	1998623.8485237616	3928318.881828884	5025996.602414835	11344026.161087612	5043601.669067567	4922342.760453439	5540496.287728287	5027909.231911034	6223398.280649532	2524586.8596459758	4028109.718231848	16329986.51973917	1614710.84990875	9510100.021018283	NA	3046888.778040787	2425573.3173128976	3255968.1277136556	1136789.7781555501	2103589.8078000643	6988598.782040751	5085975.867352105	8860501.151084239
P22732	75190.36338238271	NA	342727.17855544743	NA	68790.24287897868	29759.98277727692	700880.584737555	NA	191743.07786750863	1619684.8900699674	312822.2154840357	992194.9887723171	474646.1085559188	243431.18892078288	163092.22876741286	264922.00534439785	644972.1523119383	NA	344098.5669376751	38408.71094815343	50934.05387949302	1435932.6653661518	1260404.8959911342	903944.9985167088	27487.284100561523	47977.99355916295	26066.441041544873	NA	46771.304660962	36624.09596612887	NA	NA	NA	34794.88089284799	68861.42285194999	NA	234294.29176752502	49862.48400400956	NA	47039.31765882778	144779.7815690551	60061.41385061939	148039.90928772528	195973.12508430268	650468.7531775566	600790.5981332338	97199.65952406052	184145.82464245948	58732.17038879635	704028.7172078252	372468.088515571	213685.54074567006	97328.06758438141	46836.00859085341	60016.94985216843	71089.96807321157	NA	90512.21454497207	49331.204019998746	623600.6612019998	255671.79001819913	45846.06800362776	405785.52326034586	36087.05900815461	911776.1537429076	NA	107165.0019430519	1082549.6918177437	NA	703128.3910081893	NA	466496.82936112554	151272.87209564866	1229532.1148923254	1131652.7523274135	137612.85317994052	182389.7942407573	88563.42583853126	78092.52664051464
P22735	19806.286654671	446219.91809655464	NA	229539.24902677574	NA	NA	NA	266845.4799657749	NA	72297.10730115666	291628.6231338285	NA	NA	393233.22140396247	NA	59410.23246804181	NA	NA	NA	NA	NA	20444.983008081083	NA	15357.218118075638	NA	6807.393836229856	23287.20183488651	NA	20719.55896685527	6136.607877518948	10265.346524887893	NA	33599.04911204499	42808.52997262177	NA	178195.16570202727	NA	12945.037166924636	588824.0723219749	28710.551583434906	8491.573300458633	6554.921801181678	11725.867865821489	130852.85276725989	NA	5739.323028762047	NA	NA	NA	NA	71188.02991563983	26462.497821253517	NA	NA	NA	880.6539961923147	NA	NA	NA	NA	NA	NA	NA	NA	NA	421146.986856593	45205.612435996554	41727.97194662485	NA	NA	NA	NA	149847.44654098182	8100.033669042437	173113.26374176602	NA	14779.684798771468	NA	NA
P22830	718047.9827562956	NA	3175885.623041996	667743.3351842231	424136.33400346304	477701.4392756068	1114334.300470622	1967450.117370183	705076.3895269642	814055.6799171674	280000.8262480891	1198832.7892113975	1056134.964043868	383149.12536132365	129023.25574456532	150610.50830330438	460770.41578613827	NA	234249.31007462708	1159469.5382782943	387301.37167791004	1480159.431188746	1071029.7846164464	857443.8085136329	4896775.181084462	5579781.178550521	1071671.823877551	1389729.9669601799	597419.0433840564	521261.28527557617	1404176.2691000144	1253223.8908252832	945306.2759267257	1052581.734489147	2338791.0718380827	897102.2962122305	6122268.912665442	1559924.4026704698	1588857.096842514	263315.5347220708	635775.4046940487	662625.4647347885	801796.5715591977	624590.2256974047	603547.1962346821	414086.04217509454	502957.1624301641	840448.3283901371	488910.56228131213	1595335.94132536	915500.2376137516	1269279.3933397967	2121383.8886955543	212422.8971805629	1272653.8651830507	985208.6081748563	451667.88121383055	663644.5821566267	316015.5106784128	1550450.1832441143	595227.3784490009	584331.1102771256	589276.9689959232	459073.1891968464	796706.9816292853	453648.9703399653	430362.36445806787	1572928.9553900668	NA	1025203.2466873529	NA	322456.66377248947	113982.61291387683	890489.2551945419	284992.5378984829	601611.9417262711	443792.56403385615	341574.64202162833	380717.87993758306
P22894	127049.41279660625	NA	174391.40394408497	45507.29423728795	3716843.9698294927	28133.115083611443	1167363.4864428563	NA	2329502.8589024213	3566032.8752861023	92891.45373197996	31276.649164376904	NA	NA	282022.9418674844	213941.44886808033	47193.01215142047	NA	203314.56969925945	NA	NA	NA	NA	NA	3889.72054542834	34399.601990585674	NA	NA	492054.69803985284	23658.3075498182	49805.657541477776	NA	370287.2912526016	329621.8072184913	308650.53061567975	NA	172093.22282396	95323.11339051004	NA	90502.07988826597	230330.0114804742	NA	NA	26803.576644969104	30422.26317385407	NA	14762.516013560242	166044.76464650943	10194.991517325556	202062.81252296487	2028702.1519278164	410347.96729256754	68850.03169925092	NA	NA	NA	NA	113764.62818074871	NA	242454.34331495804	5317.183065708854	NA	13430136.237607824	46756.88527840699	12786406.394920642	NA	1188210.9351130985	320451.557701196	NA	6046.9993959020685	NA	2988146.9937887895	228733.22538147098	343119.6354128894	NA	507951.66363520635	1195659.6122299586	40582.919197280826	67785.06497808582
P22897	1685451.00952635	NA	446227.76280816476	271202.1331969216	99855.34936436561	66515.54201019343	139865.57098491257	NA	108488.54708857078	365473.8156473502	140228.8421671593	41053.27409342401	NA	NA	110931.63707770595	65482.56820500199	55728.381567366676	NA	76559.73279800995	NA	NA	27224.859080330774	NA	NA	764144.52102447	434671.79329951934	NA	NA	70021.29247979526	22202.38167874588	23393.48997736726	NA	NA	NA	2916818.2993951538	NA	264024.6694818516	NA	NA	69453.08291389592	31969.501725950384	NA	NA	NA	NA	NA	14922.918039068762	156105.7402285401	22203.077428980298	225449.24187992263	NA	NA	176968.08280908215	231332.22090327146	NA	14606.573711667357	NA	187248.77379568486	179159.0797862813	208551.63627284626	210730.07405625161	NA	607630.7648252045	357167.11987018154	288014.58731703303	NA	122089.06236048615	NA	NA	NA	NA	399233.60616718244	NA	106374.54980193454	NA	NA	NA	NA	NA
P23025	67762.72765812452	NA	103298.85326415136	NA	129686.29718505911	206591.58484517987	97992.37232704354	NA	178770.7062510159	NA	NA	79485.39949394432	47502.843972132905	NA	70131.48216730812	NA	211556.78304649	NA	176985.74855866484	69331.41864879327	58860.22211789346	58158.451690099726	54718.98192283127	49032.05285829581	64261.89006093753	40316.32709694582	70136.38758069082	NA	92841.7156936532	141811.87626093885	195991.94972237997	95611.64613501522	216991.14982029557	68340.38849059203	NA	NA	93025.80547861393	154740.69738149553	NA	116978.02127402312	317738.6619300858	156471.80195041376	116766.7183117502	166238.1552026353	363507.26112618594	427398.0841420522	112216.60541519638	98636.9112839213	210967.0178294022	52904.56111594202	128102.6794303694	137072.17082690966	61586.076110893	NA	105860.00365024475	99696.97169319332	NA	130760.0007043746	89311.6551923921	67871.78065424139	128176.19138322743	203206.00527160813	NA	53763.70332542615	346335.1008599535	NA	NA	NA	NA	71831.25841938083	NA	25362.026599614823	NA	140026.1317555108	NA	71066.30728536796	242956.00761727954	159770.3899487205	45406.94976700129
P23141	236793.87501908772	NA	46812.43350775195	NA	760784.8174162346	472011.64332291455	104314.5402464745	NA	86127.35581873034	77108.57770168952	121848.66256425968	NA	NA	NA	NA	NA	NA	NA	NA	477201.13407013443	2264217.7273023105	25750.54936787117	NA	93972.004244204	103924.01007786665	40206.66743116692	122335.90022178381	89411.42540157323	54026.16084677707	NA	NA	42024.738979234215	NA	NA	NA	NA	NA	NA	NA	2105703.4114675866	232286.18380821717	31788.10276826708	NA	NA	30601.257384642013	NA	3174427.4563176236	2504174.805595104	6268796.331589944	7589465.726158736	316655.08364580217	14745.09104665652	97950.78131852145	142338.17503373837	NA	NA	NA	1566400.6253806953	2240069.0906373477	535708.6051427431	1135779.0091478021	61366.444511081565	9141529.147275606	4601462.28672249	2514639.648158665	1867026.38636219	541003.5241892744	78374.93053897329	1203294.0026490805	NA	NA	1395540.7933224156	1628520.5038828854	159958.63059550032	NA	139861.0367125979	34270.90629851655	164187.8693795485	15006.620988392891
P23142	18662.94514450231	NA	48438.15326480134	NA	NA	NA	NA	NA	13164.974888049375	23240.19863370486	NA	NA	NA	NA	24987.611435977575	NA	69695.98857085929	NA	NA	NA	4392.6246135906395	42232.14964280736	NA	NA	28053.5925968324	37206.03575981971	9335.927960358791	105182.05619436441	3453.620437160328	NA	16075.84717031249	NA	NA	NA	36943.983482298994	NA	110220.24393259195	20663.49580102994	NA	9764.320451094858	22430.02892847398	7612.882876802039	5695.757003022931	21096.824277810654	NA	3515.4948070530545	8907.465278413254	47446.61145151884	17819.968050903142	79122.27593400054	NA	16496.990470149176	27629.110799301725	NA	17354.77741484367	2101.7147981411636	NA	NA	NA	45053.934438125776	NA	NA	NA	NA	72671.09843325682	NA	NA	54897.67508064828	NA	42675.26964966951	NA	63745.87305488607	NA	36327.05065704684	NA	14500.385623879767	NA	19614.816110215816	5651.321403175779
P23219	187397.64189255302	NA	388994.56760434754	223200.6549255794	44864.78489562855	148393.47012621394	152164.77285330382	NA	215844.0168141409	219617.7905620759	NA	183467.73764668204	232880.30344420174	250843.60096548032	246133.37116852647	231113.83929332832	193320.7642678608	NA	274814.74782894197	516654.05763155496	323481.5353451687	455797.8175970106	353097.0425235475	393236.68392122205	842625.0034095215	1366419.1753762441	568043.3946859243	726540.2562357604	189906.50716125965	169828.1013302025	145476.56046523576	161095.94216040685	582157.7362413055	594686.0492276242	386748.40378154255	NA	963927.2816992255	738327.5653542089	675728.2717021605	164146.43909361048	350725.17620255327	366716.774606263	207183.68377568887	327651.79544752446	783598.4950660391	445509.7958079465	513159.1656728764	742471.8002520768	236183.37912835492	1101104.6920249206	826739.7115421469	568594.8333070539	1776607.2673939234	214736.49433542287	569649.6973254406	431358.09988545795	1160849.4806955687	119759.66563746556	168068.2851629211	381113.5821984918	205922.0511629123	94939.21469395638	220463.72774986795	158127.41046773826	160970.1461082945	NA	128314.7149735182	1605297.8994873073	NA	980948.5110856468	NA	942101.3122093355	463184.41169556597	941748.6711018062	499302.7464568951	1320272.0966210992	506304.3131312324	71075.94348523459	108565.83332453528
P23229	10867.596509866138	NA	151383.0379923895	42169.42625336407	18686.320684577906	19804.015850987053	64650.24088639745	NA	21565.459550972842	65189.65577022082	100826.05033324825	41347.60198374096	44849.04068994076	NA	21068.773945558376	31729.272949067425	36331.70671393057	NA	28058.030326795975	3267.623966374595	9448.37844901604	61721.453234924265	49800.9469793917	37156.3685624467	40931.358213425585	42850.06213404432	24506.408268063307	20988.67119216293	101663.96602916812	57250.01361811432	95408.29385570723	101165.7559950116	128616.91924835871	100376.95170220188	48411.405392111614	NA	161666.56448396028	69854.46387382434	NA	29092.6033158302	16509.686352415367	30280.498903585576	22350.06648049388	16612.02086098607	34549.42878821992	16041.879983627581	11278.187781958692	43004.21557556978	4298.383337777785	38681.21684859063	27788.769719007603	19735.671148312867	213212.63687400313	15640.392012580453	81218.19330421908	80472.9762779016	NA	NA	5202.162784755793	63773.63150324332	14994.49397699829	13457.439811717053	45626.13996859351	18122.368131721047	46358.142734247	NA	NA	87429.80623791518	NA	108573.79976426119	NA	79718.76558286745	37727.68956587974	76823.71219522093	78954.25528806774	29020.744354386992	64004.60485863778	34695.184460944794	31527.465238762827
P23246	6598288.833084705	NA	5979546.371583536	4834239.578812909	4037378.1282466995	3632457.6523902016	4206254.443965728	NA	4891250.518734123	2880503.1367338435	4632056.288257416	3934024.6199134085	4974216.00375602	3130827.3113050596	3834816.345977269	4289378.449552474	4348997.275681238	NA	5041346.772935985	5016489.2937434595	4868303.614640602	5773883.881344527	6081801.939578596	5857384.491127179	6715753.696773742	7246870.753204761	6382355.100604352	9355888.294584855	4132030.3630589223	3906088.9438348175	4559127.226655151	5801508.786021497	5335643.424798937	5753318.218941535	2170792.613620699	3143366.9687777525	4800839.623574216	6349234.295168169	3406285.4723373135	5827528.629215822	6468673.866504742	7240320.905913794	7796471.731762092	6140620.235868699	7368435.04132441	6233424.972943958	4382871.910283406	4648816.842462453	4227692.438922681	4285527.919002935	4764312.783644214	7636661.647330332	5437835.745307951	4558815.797937678	5352428.125639488	7278282.472250994	3557662.943243486	4324037.707697511	3461352.3783540237	5126577.103704055	3834949.726889336	4330032.913180217	5246316.246531437	3736273.9278778573	4334343.370837626	2673645.4854377103	4887230.358051457	1621115.5358370114	NA	3668764.9628425245	NA	4576012.428914376	2693650.751320894	4417770.1677430635	3882350.9648284097	5994114.732053738	5962435.398733788	4679586.245138482	6079059.914897734
P23258	164544.22112404837	NA	168944.8234613793	175423.1537064828	287714.555616994	405626.04830961855	644596.2200831585	NA	229085.98159662174	195120.92993119019	345969.5216457139	397279.2215437517	456377.4994026306	NA	244222.59957188077	331169.510211238	382543.0532283512	NA	448747.11875212047	433256.53749416536	429668.04065497976	459161.58071209997	431537.2002467444	544027.0470721544	408691.74517700745	424112.15725959884	413326.45727700175	337644.4250695872	304103.5121994372	436937.5754272278	427605.56762005336	472950.92360547377	322553.63368597743	300233.3443355906	152851.63290878065	NA	200600.9208604091	331537.89802488807	NA	427455.0348622999	422179.3553426817	683044.0228412994	426519.27613355237	300944.6716402785	570665.8811730403	688214.727351318	398076.9678528303	386346.1581818927	478343.5115079063	408597.3030125601	391749.27788237913	407009.0705234077	256033.9872867671	377440.1573778516	544788.0245173589	492857.9759177616	NA	236391.1998825945	512039.51058372535	186423.01522683192	489934.1605328757	319763.00382181973	231192.7559534451	374188.9491587588	171843.60989747025	NA	307637.88576298323	220661.60138603236	NA	385611.3724362429	NA	104666.3139175995	298451.67337886407	251922.78500401936	494420.3967279297	354100.1019839076	193340.00642958854	346161.4153832574	355002.56159283646
P23284	15393822.560336938	8314830.2639354905	18943240.857207313	9130543.139909334	29987244.558518987	19412154.378251106	28214887.513519127	10563093.722926226	17379142.330359895	35615239.17733612	22639752.398744687	16819283.358836323	8605728.15898109	7578144.210868833	36027790.66697493	23768602.162996385	17979215.830762208	NA	22156071.606745515	12993748.04468517	11069022.177733619	11758610.716142504	9057882.265412675	7857767.8188498	10402349.853731295	14858165.240415927	4654141.07373632	5711829.384405922	16275822.83140574	10382476.241759203	7840304.482214719	4852667.549763448	8502086.283270959	6796260.1371098235	43509767.576697454	17151967.57014144	33075987.637691166	13928320.82880082	23967650.104909312	14251657.181303307	8244606.572976088	4066164.489586188	6337892.341304814	9845597.373430785	6585051.544814223	4943367.136346216	16239838.072033405	23128182.233435135	11626225.57063605	34080745.6815301	9564519.636400493	5377586.293235884	17411527.94370618	15919495.759913813	8775089.319904355	9702496.638828075	8866369.338927455	24716318.085228246	29309717.650870435	40162430.96377559	20376756.242144383	26059460.86717278	59595967.46451883	22438444.764119435	63747856.526561365	21377396.85580906	26065456.970839966	34671102.86761438	20580038.020401567	14861105.199740045	NA	34935817.34137922	29668791.41995252	46738479.20833269	11771610.652912706	18049782.073287286	10591185.140604246	17297032.8256448	16675967.1366188
P23297	39155.025693862866	NA	NA	NA	32446.05349433389	81250.49991996586	NA	NA	17318.655957022027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	80174.39143290596	NA	NA	36870.06697940978	NA	NA	102631.02563687561	36736.932977604934	7482.641394904354	NA	15616.501367895396	NA	NA	NA	23293.01710984347	NA	NA	NA	NA	NA	28365.640726232257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29023.900859476995	NA	NA	NA	NA	NA	NA	NA	NA	160406.3665618906	NA	NA	NA	71546.60432976221	NA	27280.399736852865	NA	118951.18447229349	117739.45320397863
P23381	2499528.0258614365	NA	313910.4531578168	846062.8517706594	2601321.1603920283	3421438.285787457	769615.846848911	NA	1599809.6290126059	733259.0658235516	1206109.7050883682	885915.2429465384	920606.0121171474	617420.3254910173	1747248.3734393604	615130.5094281042	591171.8978162236	NA	743045.4186815235	1259686.420411785	4075023.461237386	381894.6415028964	428523.3135568238	528482.329293459	768192.9034456493	616376.4134271543	921716.649182863	379553.01666042715	1632302.7567276992	2428588.3419749583	722228.1932550932	595027.6503082997	634227.6380022434	609909.6057125649	627274.5190893656	1085330.4763406934	539728.1167570165	785466.3814634552	NA	2021342.704014177	740139.7575130911	828265.767706009	801446.6260820982	890617.5937364048	937710.9810931633	705400.9789007987	2744990.537052114	1241279.881876144	1878040.1442430748	922057.7100203177	413544.2534026396	524214.0161592641	964272.5423521007	1816649.7942981285	418136.0863410088	374661.2153325531	NA	2488241.3647812903	2827098.879305758	501636.52564391063	2668248.6790834214	1980149.317311961	961866.5163742102	2717521.2437147065	475297.4460879845	1224539.948497104	1161804.6753847103	219037.336645467	789896.409267807	381199.44219109986	NA	997531.5139458836	1271324.4833636442	614628.6013826878	421876.6833147202	925143.5492348883	1058841.4466353327	3156099.690250323	1546315.5131784172
P23396	7278907.638869429	479829.64849786647	5536580.275837653	8452861.815524988	4929605.3186410125	12006695.009398118	3614180.632185721	6647663.747660969	8466629.727806166	4245242.930925409	10504377.741609897	8852522.489372438	11034154.929737553	5484970.238971485	6788046.482029128	9236416.995177817	8111177.350074357	NA	11341019.280226989	11623305.12462	9999512.77864661	9540228.134121664	10639919.605543686	12427953.720447185	9455512.475142954	6725704.010368787	13055585.46532633	9309945.322870603	5661778.558380669	10929393.877698531	10598435.352201886	12277978.719511934	9082063.54202692	10119265.331344457	4352485.8684537765	10775486.264510084	3859482.5051822616	10353602.891129006	5684403.503640626	9225501.457833428	8687081.969897058	14362373.51400185	12610084.266564606	9829966.394504845	9097456.923380814	10992935.160589078	10752160.04160853	6516432.908197852	13528691.981045127	6198434.330350197	6088578.387982953	10913382.957112117	5855722.816097282	10298431.753228905	7629639.2745138565	6720837.038431399	2287143.168815876	6743194.672392122	14876198.543858858	4357666.84967585	11555561.437840188	9636261.74356333	3561535.1728071095	11392412.639098363	3009328.339895146	5830194.969169028	8192875.518178687	1903787.8013632966	3402175.7527230927	4247149.109871746	NA	4433911.181529038	7064059.241472834	6278053.870852592	9344112.45310632	6914521.853024193	6296749.804847874	5498959.869821699	8261105.696496467
P23434	34199.899168590746	NA	87714.48695428958	NA	30813.236705519692	NA	206997.44645975818	NA	19498.33487038239	134099.68942298883	NA	20198.613746616636	22987.367059635355	NA	NA	30991.3290338588	NA	NA	23427.06417302667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19301.721437812288	NA	126284.59866855569	NA	41223.341143714984	56139.80515500308	36408.87321388145	NA	NA	NA	6334.856346353408	44949.738850306436	NA	NA	NA	NA	NA	39166.826445621184	15420.949416892967	41974.3840672521	113896.79058240337	38417.0944970889	37622.83472494259	54017.75513012247	NA	NA	NA	50803.38677391212	NA	NA	NA	NA	NA	NA	111292.71263837151	454995.8471192448	NA	248069.66256065297	NA	NA	NA	14785.506404074207	NA	NA	NA	NA	5358.063604105448
P23443	86017.48824383486	NA	44314.15343718332	105824.35204805314	107192.68231715141	150847.35575082875	173254.3996394872	NA	174062.16037820606	NA	96951.28332388033	29404.34619297155	80217.41153093471	NA	132386.175452349	NA	138978.241521847	NA	71743.70860610757	121727.1264779238	111104.7451516982	106557.29706811071	159638.00778026233	108492.70823656395	24492.982357146477	72293.80605338552	122454.57297027754	129787.19260284548	79483.29931950099	66737.29213066085	149628.87785314338	120966.46215208808	63497.77929101372	178082.08654605495	24597.147129831024	NA	131634.7743404696	174800.2487241157	NA	161829.88053513243	158885.51216579627	177097.18007046793	92306.81633199187	196199.859881204	106372.9094196012	159818.16780704592	58605.05254896705	157744.9595938487	88157.80412384949	85974.88303831007	95412.25713052214	107612.48395521152	53079.919342370304	68841.54756942097	168874.0727341034	111934.43560676923	NA	196236.7930633297	70777.6177749672	55971.24254382424	135014.4196891772	108862.93232773882	35165.99911370081	78707.18843152214	NA	NA	170908.21972549852	9723.27177434435	NA	110028.36670308842	NA	97564.69043895665	NA	128717.53892746524	NA	95887.43273824546	108538.42588958329	125799.22868929972	166874.95154092184
P23458	94542.17910409255	NA	104950.39675821326	NA	36772.55363981466	84438.38907542701	85308.36839937698	NA	65530.47107083703	86550.50356622062	NA	107871.40327577574	56996.06474702602	NA	118999.80907103892	55601.64229818811	77764.14967339729	NA	65228.7128498731	62855.64410907835	71880.30383379092	129077.6687144627	111484.99596520417	93584.44436008084	102801.19272675794	118995.66649380629	77329.7920434987	86217.14173627032	62715.07044325544	70639.89447884516	64249.463115355546	65621.67664606238	56949.82297703114	65896.5374766663	83840.31486291612	NA	123105.0688745622	50097.81790859599	NA	71583.27798056723	70137.04866213875	72499.26674158801	36136.94015361845	24748.641201797236	78398.50176839958	72368.03520301315	99021.91615441754	108902.7843070116	77676.02922043174	125823.74178332226	38131.466326845286	67994.42492299799	143760.8623133592	55702.14953139696	147871.88941046	125610.92211109171	NA	114142.32323066336	61951.35050325175	75201.361000218	80030.34751359756	141721.0780001792	79444.71506741388	67877.80186730373	28614.125876882626	NA	57107.54365289207	101230.02567408358	NA	90181.60936313245	NA	100484.23470821591	61483.200016921255	97705.92286293521	NA	132983.76139986762	66175.77901188208	70128.50932638973	64871.435728394055
P23469	812353.2573064801	NA	148898.31928896616	269624.354195204	475259.19060503325	579750.6350218555	205084.7521385577	NA	401845.31780444115	267307.4546400932	248257.09207212803	125798.25546747813	157162.3296272012	NA	724818.0199704114	437224.8898544281	247727.5349803904	NA	441834.2402145295	787718.0410184935	1054227.5964590064	551581.8632450221	649550.0299588031	691283.5136564841	148756.25048628892	83506.94841007196	91950.33673607919	NA	1066648.808757874	1576030.6235109267	417026.47757821926	266135.13547476236	277063.4554331923	322696.6856088479	220919.19302388615	382640.7056726396	230001.07232553686	253563.2126722892	NA	382935.4903917649	207557.57197022502	239635.8604160992	137515.88023082714	121031.63479674137	119802.72500116657	87897.33742217912	1385078.134845268	594259.2425877772	1191151.8152481401	337170.9060778025	233128.99849723544	158349.61029586807	545343.7496789021	784467.8981344601	314600.60131636146	338082.3785400262	NA	586593.1954048364	839455.8408341092	235837.6447125777	734657.0380415024	1060242.0668191353	477029.52805698523	940332.8069719691	346815.8962049782	NA	706653.3029797701	192028.5997681383	NA	414970.03256471857	NA	813243.502948571	585386.253875818	117775.0544458226	310225.7883950913	717419.8221867492	139386.83873529788	825872.2546043413	263520.33952689194
P23490	8927.444427757258	1054424.3486330872	58498.73096897622	966303.7930331082	NA	19209.017688059343	NA	1213772.5394410342	NA	247238.64118856195	1209136.543410468	NA	NA	1391527.631050375	NA	147924.95402723958	NA	NA	19514.835566002657	9861.061505946485	NA	44314.98391322862	12391.39362575975	57087.42102902108	2880.764908575865	27717.15045948574	84881.68638221765	NA	131018.93782324555	26421.6887210991	35231.73814744723	NA	164456.8913870348	35556.05361290384	52134.15350602305	490781.61725863325	NA	NA	1978164.2913457146	131075.09886492885	98463.51196097501	21437.27998638564	22815.684919863448	628606.3809141577	3180.886375689031	NA	3472.667347693113	NA	5390.371435983561	14348.675083726353	484050.8774906656	32721.72966288894	NA	NA	NA	NA	NA	NA	4315.724298632985	13537.762796752248	NA	NA	NA	NA	NA	1240080.656205784	NA	213796.6700152715	NA	NA	NA	57384.778051297806	415394.00542391837	NA	153484.64161431542	NA	50954.44228179045	18114.909269567943	16306.468457687071
P23497	2410930.678064652	NA	3008544.255510904	1812277.2468941486	2116450.5790389474	2048817.977537998	2227601.9541105144	NA	1632443.9754435346	1585411.1475896826	1000697.3094193242	1601737.0085970806	1493369.6451644083	1649515.0789441655	2524640.8953058156	2007771.175192673	2130689.87333453	NA	2809917.3639101554	1065332.4182881645	1507717.0567373112	1876005.8138753637	1611580.1436478698	1771353.0122496823	2853323.6359221865	5741170.226126559	2099848.2863151366	3060084.11689512	1772354.4748755412	1573454.632906814	1388065.9627051004	1529539.934243028	1864233.0880155757	1637017.5061292255	1309426.4107774713	NA	1928382.0351494849	1790561.669573235	NA	1982602.2388734478	1464949.7536457875	1048361.4438835032	1486957.7685183333	1689558.08205849	1798597.701244507	1644371.281633694	1835234.7850074468	2080414.5436977234	1410626.3101669026	2347203.579786316	1867261.5883699218	1460791.7068870496	2603210.660929157	1522295.0312064	2179929.8312561424	2023890.4869474096	NA	1568371.8561329646	1545785.1411281081	2611552.81441275	1509364.537200527	1616784.729030574	2075681.9532384572	1735829.7487051254	1936516.020954648	NA	2199210.4440717627	826011.6786980396	NA	1139119.9285417337	NA	2724839.1230049906	1913981.5260871884	1796179.3166204032	1354528.5617057276	2107590.893835929	1646716.8518414658	2470939.6491751643	1742918.7610282358
